nlp_model,model,subfolder,category_id,precision_iter_mean,recall_iter_mean,f1_score_iter_mean,synonyms_precision_dict_iter_mean,synonyms_recall_dict_iter_mean,synonyms_f1_dict_iter_mean,synonyms_precision_snomed_iter_mean,synonyms_recall_snomed_iter_mean,synonyms_f1_snomed_iter_mean,synonyms_precision_wn_iter_mean,synonyms_recall_wn_iter_mean,synonyms_f1_wn_iter_mean,synonyms_lemmatized_precision_dict_iter_mean,synonyms_lemmatized_recall_dict_iter_mean,synonyms_lemmatized_f1_dict_iter_mean,synonyms_lemmatized_precision_snomed_iter_mean,synonyms_lemmatized_recall_snomed_iter_mean,synonyms_lemmatized_f1_snomed_iter_mean,synonyms_lemmatized_precision_wn_iter_mean,synonyms_lemmatized_recall_wn_iter_mean,synonyms_lemmatized_f1_wn_iter_mean,precision_iter_std,recall_iter_std,f1_score_iter_std,synonyms_precision_dict_iter_std,synonyms_recall_dict_iter_std,synonyms_f1_dict_iter_std,synonyms_precision_snomed_iter_std,synonyms_recall_snomed_iter_std,synonyms_f1_snomed_iter_std,synonyms_precision_wn_iter_std,synonyms_recall_wn_iter_std,synonyms_f1_wn_iter_std,synonyms_lemmatized_precision_dict_iter_std,synonyms_lemmatized_recall_dict_iter_std,synonyms_lemmatized_f1_dict_iter_std,synonyms_lemmatized_precision_snomed_iter_std,synonyms_lemmatized_recall_snomed_iter_std,synonyms_lemmatized_f1_snomed_iter_std,synonyms_lemmatized_precision_wn_iter_std,synonyms_lemmatized_recall_wn_iter_std,synonyms_lemmatized_f1_wn_iter_std,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
en_core_sci_lg,Claude,Claude,1,0.19050176158087687,0.4053715142271225,0.22873163382388112,0.20466762171798206,0.4350845295623662,0.2457755481018733,0.19453305721159325,0.41001686887247707,0.23298351893263874,0.22773009076097753,0.46845056850150896,0.27027530699797103,0.22041622577565131,0.4710889555309157,0.26404549499333224,0.2077037213519143,0.4359635621846345,0.24739806795466324,0.22866609399804413,0.4778863524606195,0.2734139899320109,0.008527738620959189,0.01041557475613791,0.007471009983022573,0.008905976286898357,0.012677856515543076,0.0077604894508625346,0.007171607936064279,0.009645691231452324,0.0064607958385783665,0.01070836223859264,0.012778098314744012,0.00890234768269267,0.009694552472043282,0.01290070688616881,0.0077858655931755125,0.008026031274308013,0.010501562855006256,0.005761863053583218,0.011879725844673783,0.014595098675556967,0.010043934706538242,4.036363636363636,3.981818181818182,4.436363636363636,5.0,5.0,4.49090909090909,4.151515151515151,0.1219673442272611,0.1493788793195906,0.0760600024121888,0.0,0.0,0.0589158245309806,0.0981930408849675
en_core_sci_lg,Claude,Claude,2,0.10967727006673203,0.4883406432748538,0.17168365621290865,0.12379915670470465,0.5500438596491228,0.19384011872464296,0.11112929026875222,0.4959795321637427,0.17402933522525435,0.1191309512680688,0.5626461988304093,0.18767498560136261,0.13079311450505673,0.6083771929824561,0.20540682932877546,0.11816941468389838,0.5536184210526316,0.18561590301043085,0.12089300148357215,0.5654239766081871,0.1901543084109052,0.004944935960042426,0.019964389106642395,0.007765356202473578,0.005291779337364641,0.02691039580814839,0.008347890402480717,0.005665162832884613,0.029445888068061754,0.008990527956591894,0.005443052876716104,0.021050458155151233,0.008684390899087537,0.005117811333776344,0.023854479645810597,0.007866405070522746,0.005967018663102628,0.02952658802888581,0.009544188695311723,0.006137264211952293,0.023875311421934175,0.009877097677392694,4.266666666666667,4.2,4.616666666666666,5.0,4.95,4.6066666666666665,4.361111111111111,0.0697216688778393,0.0745355992499932,0.0456435464587641,0.0,0.0456435464587637,0.0302765035409752,0.0392837100659192
en_core_sci_lg,Claude,Claude,3,0.0520716668996362,0.4593650793650793,0.09072804676424258,0.05654491112216885,0.5051984126984127,0.09872987664303864,0.054592018055838874,0.4892261904761904,0.09531477900966157,0.053729777446831016,0.4788095238095238,0.0937339208405681,0.05754299477440685,0.5176984126984128,0.10054732727164503,0.05562437392762164,0.4933928571428572,0.09710470009327432,0.05568714486862534,0.4933928571428571,0.09720105120125334,0.0016027541459483,0.023536860541920536,0.0031993286560515143,0.001602905559272724,0.018077359610644685,0.0030672284063601386,0.0017077686932312703,0.025818402348883426,0.003382387651717633,0.0014053880591979656,0.029529274367821812,0.0029360571392757985,0.000876670334162625,0.012989706748748914,0.0017588203246766145,0.00195511372436517,0.03678607012122209,0.0038122065345852084,0.0013988639651443457,0.031813629358249364,0.0028886097228775945,3.8333333333333335,3.625,4.225,5.0,4.541666666666666,4.244999999999999,3.894444444444445,0.0658807845868412,0.0977169949963215,0.100346621489936,0.0,0.0658807845868413,0.0458711964817427,0.0602207871907743
en_core_sci_lg,Claude,Claude,4,0.10248213572434077,0.32336691086691083,0.14481742565836125,0.11789587036935896,0.367035742035742,0.16697560981591153,0.10406603277103273,0.3335941835941836,0.1473571081980438,0.11197604965272734,0.37185314685314685,0.15898175126405034,0.12893349864118564,0.4101828726828726,0.18211056586533983,0.11297632466285182,0.3713661338661339,0.1594649524842754,0.11744692775414456,0.37968142968142965,0.16580475837205827,0.010466042537010882,0.026615815210878645,0.013246379308900368,0.012655500800047056,0.028527741164754324,0.016174858431788765,0.008344013505309243,0.03267003037217602,0.009788879121786822,0.010761082241790669,0.03249352474356638,0.013784818214260485,0.009762036482553619,0.031236716845004675,0.012335130188572088,0.007664027296082777,0.02782412865947828,0.008734677384247358,0.010290670599796025,0.03212585218899902,0.01333046436097366,4.109090909090909,4.181818181818182,4.381818181818181,5.0,4.890909090909091,4.512727272727273,4.224242424242425,0.0995859195463939,0.0909090909090908,0.0995859195463944,0.0,0.0406557814090869,0.0536286589227372,0.0846317578410241
en_core_sci_lg,Claude,Claude,5,0.04722580198931534,0.4488095238095238,0.08318464997767368,0.05083596275422594,0.4833928571428571,0.08962346323135569,0.0496195578705876,0.48492063492063486,0.08762157443808602,0.05004006340129467,0.48144841269841265,0.08827958559455522,0.05152955756825328,0.48547619047619045,0.09076239355677157,0.049924454254363745,0.47311507936507935,0.08796112472709913,0.05146579120283044,0.48769841269841263,0.09070075383183454,0.003982187124073176,0.04030922564245913,0.007007685683997213,0.005268527934650179,0.052323642515354186,0.0092805346285447,0.0037109784531433355,0.03819876032099038,0.006616016982323981,0.002680372161924873,0.029367383476207074,0.004748042206563299,0.005007106676832636,0.04533187964696347,0.008739514134072137,0.0036363275332612992,0.03560609715623035,0.006375662482904277,0.0029575629671176585,0.03163321658433433,0.005242818253239939,3.8833333333333337,3.7,4.216666666666667,4.991666666666666,4.625,4.283333333333333,3.9333333333333336,0.1193151755273032,0.1455354099714415,0.0903311807861615,0.0186338998124986,0.0510310363079827,0.0631906287004294,0.0979142040667475
en_core_sci_lg,Claude,Claude,6,0.16398247563522164,0.3894688644688645,0.22155115727343194,0.16398247563522164,0.3894688644688645,0.22155115727343194,0.16761883927158525,0.3994688644688645,0.22688449060676524,0.1872158696921451,0.4507069597069597,0.25467051858844536,0.19988007752481435,0.4799450549450549,0.2720511108003496,0.2006446462893831,0.4842307692307692,0.2735662623155012,0.19900828265301948,0.47756410256410253,0.27073292898216783,0.019958220269371888,0.06388821435945051,0.031703332914402714,0.019958220269371888,0.06388821435945051,0.031703332914402714,0.016078361638434627,0.051317091312534716,0.025017578342723206,0.02960426535692117,0.07909703060231771,0.042947600105162444,0.023843920012801167,0.07236686369276131,0.03670728003493547,0.021909831221156587,0.060302248561338825,0.031825940122133835,0.025195004740289375,0.06865336305292383,0.03629796773884643,2.28,2.46,3.1,5.0,5.0,3.568,2.6133333333333333,0.1095445115010331,0.0894427190999917,0.122474487139159,0.0,0.0,0.0389871773792355,0.0649786289653933
en_core_sci_lg,Llama,Llama_cluster,1,0.24710126869494492,0.4279337646110717,0.28621919618655733,0.25980510009587227,0.4558962008260024,0.30278111507823136,0.2494647436934773,0.4331291383430308,0.2892188383184769,0.27945691590929045,0.4792579860321565,0.3217060148627081,0.2868551054696935,0.505942849140226,0.33549849196591913,0.27129762595581075,0.47173540514334356,0.3157018815582886,0.28574963700082556,0.49236067721949617,0.330873705551916,0.012055740676691682,0.015091724766325717,0.01045867255306252,0.013156404471002785,0.014263708387035914,0.011101000721848626,0.010950975081671385,0.012441636152075016,0.009289316520765239,0.014039160846827367,0.011791361799592079,0.011853836874638826,0.014751412348628229,0.01800807084907237,0.013774608352024762,0.013117219313107418,0.015190860148535282,0.01248807950100415,0.013984049360155106,0.013685396434703512,0.012053402848959331,3.89090909090909,3.745454545454545,4.127272727272727,5.0,5.0,4.3527272727272734,3.921212121212121,0.040655781409087,0.0760600024121889,0.1219673442272611,0.0,0.0,0.0418576888480776,0.0697628147467958
en_core_sci_lg,Llama,Llama_cluster,2,0.13408493198096097,0.5040643274853801,0.20488562358648693,0.14116730284731535,0.5395614035087719,0.21617353161904132,0.14006933913241615,0.5387865497076023,0.21493762931496324,0.14300056648483075,0.551703216374269,0.21877763721228272,0.15400561914846894,0.590672514619883,0.2351502035596346,0.15181250875018776,0.5843421052631579,0.2320737221345024,0.14641526564241833,0.551703216374269,0.2228803390280758,0.00866922161668365,0.03755450352731983,0.01027079464588263,0.008276606881318876,0.03947692955578344,0.010042094774794102,0.00845737575271714,0.03390491619803759,0.010125129776261975,0.008992854428706858,0.060410273999082,0.011933193627206224,0.007329910027901689,0.05911289194239241,0.010470828981119642,0.008015954599068901,0.05658148312464414,0.010970381892878222,0.008351785217396653,0.060410273999082,0.011447556695805565,3.8166666666666655,3.65,4.3,5.0,4.766666666666668,4.306666666666667,3.922222222222222,0.1900292375165229,0.1806623615723234,0.2801289385661936,0.0,0.1707825127659935,0.1570562531918633,0.211001433498144
en_core_sci_lg,Llama,Llama_cluster,3,0.07128029887406412,0.598343253968254,0.12317960810017851,0.0756284175505352,0.6462599206349207,0.13106443113170457,0.07306874513012399,0.6247321428571428,0.1265225698299377,0.0766850723985715,0.6443154761904761,0.132487016321895,0.0791912736539051,0.6620238095238096,0.13679060558505882,0.07817387052920048,0.6509126984126985,0.1349300916311003,0.0790703676919425,0.6547321428571429,0.13639039885991855,0.002977166118492152,0.00957036663029545,0.004224407288900774,0.002721802764958494,0.009145203196886621,0.0037842316758447117,0.0027491923063561897,0.00962062490751573,0.003826086804862357,0.0024433854023181456,0.014262340335718094,0.003602135898034285,0.0017178070991077407,0.01193606375885942,0.002355887263402059,0.0023390664841264233,0.019042535335563184,0.003693586443243112,0.0021037747410517214,0.014262340335718156,0.0031965266522861763,3.775,3.4833333333333334,4.058333333333333,5.0,4.55,4.173333333333334,3.772222222222222,0.1236033081182609,0.1236033081182611,0.0559016994374947,0.0,0.0853912563829965,0.0627495019900559,0.0913926882020117
en_core_sci_lg,Llama,Llama_cluster,4,0.10541311053230658,0.43597263847263845,0.15709485961409542,0.11682340486605222,0.4783885558885559,0.17476734771159386,0.1074641963321461,0.440518093018093,0.1598799195154344,0.11414562364879946,0.4556252081252081,0.168785502555786,0.12998769095978638,0.5071223221223221,0.1922703265432231,0.11873070901840901,0.4590981240981241,0.1742048041292628,0.12061276321266416,0.46445387945387945,0.17680987619277735,0.015527878105998918,0.06107721821437664,0.019871607764940305,0.014223269310491006,0.05530297769819015,0.017632250374998094,0.015687097111147918,0.06021717823306058,0.019879411721691057,0.01751696431274074,0.06608772281540568,0.021751449306340414,0.015781457258040765,0.060732790850918726,0.019046202660777445,0.016472627135170555,0.06302003320843945,0.020582922157412885,0.017097027372264872,0.06373250263296774,0.020536856400445648,3.9272727272727272,3.836363636363636,4.290909090909091,5.0,4.745454545454545,4.36,4.018181818181818,0.1748671278333757,0.2073046227452979,0.1493788793195908,0.0,0.0406557814090869,0.0764933962471365,0.1165780852222507
